"memberNumber","Recency","Frequency","Monetary","recency.log","frequency.log","monetary.log","recency.z","frequency.z","monetary.z","response","cluster"
3322,302.239583333333,16,678.6875,5.71122002515687,2.77258872223978,6.52016078597712,-0.563334206730879,1.0490031549013,0.902963360435491,"no","4"
3323,243.239583333333,11,641.727272727273,5.49404689726464,2.39789527279837,6.4641634045971,-1.09520552659204,0.43382431067269,0.606928242973366,"no","4"
3324,350.239583333333,11,544.363636363636,5.85861744411342,2.39789527279837,6.29961747274115,-0.202348202037652,0.43382431067269,-0.262958402873866,"yes","4"
3325,253.239583333333,13,474.384615384615,5.53433601033155,2.56494935746154,6.16201841752996,-0.996534830309728,0.708096889710195,-0.990387998120227,"no","4"
3326,466.239583333333,4,669,6.14469962933222,1.38629436111989,6.50578406012823,0.49828594601677,-1.22704133988704,0.826959525604102,"no","3"
3327,462.239583333333,14,585.5,6.13608333530988,2.63905732961526,6.37246618303777,0.477184073430353,0.82976877035187,0.122162757761707,"no","2"
3328,298.239583333333,11,505.454545454545,5.69789713441113,2.39789527279837,6.22545811444626,-0.595962845246511,0.43382431067269,-0.655008420262316,"no","4"
3329,535.239583333333,13,660.692307692308,6.2827144659695,2.56494935746154,6.49328823630469,0.836293387522695,0.708096889710195,0.760899245958458,"no","2"
3330,379.239583333333,5,523.6,5.93816815136055,1.6094379124341,6.26072803403575,-0.0075232710249447,-0.860680005843997,-0.468550865797466,"no","2"
3331,380.239583333333,8,588.25,5.94080153650601,2.07944154167984,6.37715202760747,-0.00107393704604871,-0.0890190924928684,0.146934890197445,"no","2"
3332,556.239583333333,5,489.2,6.32119910671334,1.6094379124341,6.19277140381302,0.930544812021983,-0.860680005843997,-0.827809611734006,"yes","1"
3333,534.239583333333,4,547,6.28084439627091,1.38629436111989,6.30444880242198,0.831713463438733,-1.22704133988704,-0.237417150509625,"no","3"
3334,463.239583333333,9,666.333333333333,6.13824437885401,2.19722457733622,6.50179004583229,0.482476611661254,0.10435933953697,0.805844815199708,"yes","2"
3335,704.239583333333,4,734.75,6.55711861549812,1.38629436111989,6.59953030529903,1.50832725562439,-1.22704133988704,1.32255735566037,"no","3"
3336,501.239583333333,2,509.5,6.21708419702496,0.693147180559945,6.23342985266278,0.675560528420074,-2.3650635872812,-0.612865119966,"no","3"
3337,425.239583333333,16,720.0625,6.05265273558109,2.77258872223978,6.57933801379827,0.272857029724558,1.0490031549013,1.21580901781063,"no","2"
3338,357.239583333333,9,644,5.87840665846559,2.19722457733622,6.46769872610435,-0.153883110344893,0.10435933953697,0.62561803331487,"yes","2"
3339,244.239583333333,9,608.555555555556,5.4981496424529,2.19722457733622,6.4110882074475,-1.08515763291609,0.10435933953697,0.326341511321057,"no","4"
3341,237.239583333333,5,478.2,5.46907053066032,1.6094379124341,6.17002905502422,-1.15637429641224,-0.860680005843997,-0.948039053346025,"yes","1"
3342,413.239583333333,8,671.375,6.02402752968854,2.07944154167984,6.50932784822562,0.20275201172748,-0.0890190924928684,0.84569407532445,"no","2"
3343,456.239583333333,10,526.3,6.12301807358584,2.30258509299405,6.26587139235973,0.445186385387913,0.277342241550171,-0.441360046368634,"yes","2"
3344,495.239583333333,12,648.916666666667,6.20504165220922,2.484906649788,6.47530430578899,0.646067541567604,0.576681247219135,0.665825604094438,"no","2"
3345,313.239583333333,2,902,5.74696833969839,0.693147180559945,6.80461452006262,-0.475784225651056,-2.3650635872812,2.40675322537712,"no","3"
3346,455.239583333333,6,575,6.12082383714513,1.79175946922805,6.35437004079735,0.439812555563141,-0.561341000175034,0.0264958986741498,"no","2"
3347,430.239583333333,14,626.5,6.06434222406837,2.63905732961526,6.44014877433612,0.301485358333044,0.82976877035187,0.479972772647478,"no","2"
3348,247.239583333333,14,574.357142857143,5.51035783951758,2.63905732961526,6.35325140293289,-1.05525895277579,0.82976877035187,0.0205821205037811,"yes","4"
3349,759.239583333333,8,489.75,6.63231738415223,2.07944154167984,6.19389505682465,1.69249400187049,-0.0890190924928684,-0.821869320543816,"no","2"
3350,809.239583333333,4,607.25,6.69609502072269,1.38629436111989,6.40894056788228,1.84868964204741,-1.22704133988704,0.314987824500566,"no","3"
3351,299.239583333333,6,540.333333333333,5.70124453458689,1.79175946922805,6.29218623306757,-0.587764841345817,-0.561341000175034,-0.302244309740272,"yes","4"
3352,274.239583333333,7,604.714285714286,5.61400211605781,1.94591014905531,6.40475609146561,-0.801427280807324,-0.308253477042298,0.292866219221913,"no","4"
3353,360.239583333333,19,736.473684210526,5.88676931935633,2.94443897916644,6.60187350438927,-0.133402402033138,1.33115018094122,1.33494488523449,"yes","4"
3354,253.239583333333,15,615.6,5.53433601033155,2.70805020110221,6.42259740196472,-0.996534830309728,0.943042581262174,0.387185887733559,"no","4"
3355,250.239583333333,6,433.166666666667,5.52241879228736,1.79175946922805,6.07112256541344,-1.02572088362929,-0.561341000175034,-1.47091697277932,"no","1"
3356,443.239583333333,16,617.4375,6.09411044402015,2.77258872223978,6.42557784880469,0.374389693180262,1.0490031549013,0.402942283990234,"no","2"
3357,427.239583333333,9,482.111111111111,6.05734494096901,2.19722457733622,6.17817460846213,0.284348550323617,0.10435933953697,-0.904976863483603,"yes","2"
3358,498.239583333333,18,635.555555555556,6.21108105236826,2.89037175789616,6.45449950703762,0.660858431052562,1.24238158693114,0.555839192402465,"yes","2"
3359,746.239583333333,5,359.6,6.61504670592709,1.6094379124341,5.88499230259746,1.65019697133242,-0.860680005843997,-2.45491109639818,"yes","1"
3360,268.239583333333,11,815.363636363636,5.59188054882144,2.39789527279837,6.70363419331963,-0.855604458608268,0.43382431067269,1.87291178222363,"yes","4"
3361,383.239583333333,22,435.227272727273,5.94866033756085,3.09104245335832,6.07586836069053,0.0181727852815694,1.57184655806686,-1.44582790561791,"no","4"
3362,801.239583333333,2,702.5,6.68616000763035,0.693147180559945,6.5546454012079,1.82435813944604,-2.3650635872812,1.08526933383808,"no","3"
3363,223.239583333333,13,515,5.40824555946684,2.56494935746154,6.24416690066374,-1.30533866425635,0.708096889710195,-0.556102764516037,"yes","4"
3364,329.239583333333,12,563.25,5.7967857025628,2.484906649788,6.33372357931235,-0.353778216915746,0.576681247219135,-0.0826534490321229,"no","4"
3365,288.239583333333,15,612.466666666667,5.66379202088416,2.70805020110221,6.41749451916926,-0.67948851861897,0.943042581262174,0.360209045771967,"no","4"
3366,599.239583333333,4,433.25,6.39566149032375,1.38629436111989,6.07131492859572,1.11290810270741,-1.22704133988704,-1.46990002777478,"no","1"
3367,894.239583333333,2,845,6.79597372957627,0.693147180559945,6.73933662735717,2.09329919028923,-2.3650635872812,2.06165586263449,"no","3"
3368,518.239583333333,6,487.833333333333,6.2504376514194,1.79175946922805,6.18997381746383,0.757245338980542,-0.561341000175034,-0.842599299806587,"no","1"
3369,223.239583333333,15,572.6,5.40824555946684,2.70805020110221,6.35018739266402,-1.30533866425635,0.943042581262174,0.0043839587773214,"yes","4"
3370,270.239583333333,11,628,5.59930891121895,2.39789527279837,6.4425401664682,-0.837411908953929,0.43382431067269,0.492615079006639,"yes","4"
3372,896.239583333333,2,452,6.79820776934513,0.693147180559945,6.11368217983223,2.09877050109097,-2.3650635872812,-1.24592180080674,"no","1"
3373,228.239583333333,4,502.25,5.43039588133984,1.38629436111989,6.21909800369504,-1.25109106445298,-1.22704133988704,-0.688631709189527,"no","1"
3374,347.239583333333,5,565.6,5.85001498358432,1.6094379124341,6.33788711458236,-0.223416195486341,-0.860680005843997,-0.0606425509804709,"no","2"
3375,470.239583333333,7,565,6.15324231659785,1.94591014905531,6.33682573114644,0.519207550799231,-0.308253477042298,-0.0662536485422165,"yes","2"
3376,945.239583333333,3,465.666666666667,6.85143842269798,1.09861228866811,6.14347007058885,2.22913588345035,-1.6993632475692,-1.08844547741867,"no","1"
3377,711.239583333333,2,588,6.56700933975626,0.693147180559945,6.37672694789863,1.53255029194853,-2.3650635872812,0.144687668658912,"no","3"
3378,574.239583333333,9,553.222222222222,6.3530467018023,2.19722457733622,6.31575976930596,1.00854167378277,0.10435933953697,-0.177620722041193,"yes","2"
3379,566.239583333333,5,540.2,6.33901728074871,1.6094379124341,6.29193944135852,0.9741826959245,-0.860680005843997,-0.303548995973397,"no","3"
3380,271.239583333333,18,537.388888888889,5.60300250165952,2.89037175789616,6.28672202028638,-0.828366062252181,1.24238158693114,-0.331131354681501,"no","4"
3381,613.239583333333,4,508,6.4187556969908,1.38629436111989,6.23048144757848,1.1694673386514,-1.22704133988704,-0.628452124642748,"no","1"
3382,635.239583333333,10,570.3,6.45400222432216,2.30258509299405,6.34616253816249,1.25578840974429,0.277342241550171,-0.0168937911060199,"no","2"
3383,635.239583333333,6,480,6.45400222432216,1.79175946922805,6.17378610390194,1.25578840974429,-0.561341000175034,-0.928177081617803,"no","1"
3384,253.239583333333,10,642.7,5.53433601033155,2.30258509299405,6.46567805237724,-0.996534830309728,0.277342241550171,0.614935562645411,"no","4"
3385,407.239583333333,11,516.454545454545,6.00940166909078,2.39789527279837,6.24698727975876,0.166932314070881,0.43382431067269,-0.541192580573401,"no","2"
3386,553.239583333333,8,681.5,6.31579115061714,2.07944154167984,6.52429625113659,0.917300370711238,-0.0890190924928684,0.924825863361038,"no","2"
3387,456.239583333333,7,685,6.12301807358584,1.94591014905531,6.52941883826223,0.445186385387913,-0.308253477042298,0.951906874009678,"no","2"
3389,357.239583333333,13,559,5.87840665846559,2.56494935746154,6.3261494731551,-0.153883110344893,0.708096889710195,-0.122694632220977,"no","4"
3390,251.239583333333,11,621.272727272727,5.526406999144,2.39789527279837,6.43177015987687,-1.015953501885,0.43382431067269,0.435678485048863,"no","4"
3391,231.239583333333,2,282,5.44345433033293,0.693147180559945,5.64190707093811,-1.21911006123817,-2.3650635872812,-3.74000270843672,"no","1"
3393,275.239583333333,20,589.1,5.61764193050278,2.99573227355399,6.37859594852764,-0.792513135067092,1.41536448894434,0.154568306058588,"yes","4"
3394,239.239583333333,7,676.285714285714,5.47746549054858,1.94591014905531,6.51661564101862,-1.13581448572441,-0.308253477042298,0.884221637548687,"no","4"
3395,355.239583333333,4,814,5.87279244447365,1.38629436111989,6.70196036600254,-0.167632690851714,-1.22704133988704,1.8640629458278,"no","3"
3396,452.239583333333,13,667.230769230769,6.11421209102691,2.56494935746154,6.50313596693378,0.423619953059244,0.708096889710195,0.812960146337584,"yes","2"
3397,536.239583333333,6,511,6.28458104503413,1.79175946922805,6.2363695902037,0.84086476281376,-0.561341000175034,-0.597323937025148,"no","2"
3398,516.239583333333,11,644.181818181818,6.24657096650912,2.39789527279837,6.46798101262705,0.747775572501246,0.43382431067269,0.627110366024793,"yes","2"
3399,386.239583333333,15,663,5.956457859132,2.70805020110221,6.49677499018586,0.0372694301102798,0.943042581262174,0.779332279242103,"no","2"
3400,523.239583333333,12,593.833333333333,6.26003945349935,2.484906649788,6.38659869637778,0.780760785826431,0.576681247219135,0.196875541530159,"no","2"
3401,315.239583333333,10,558.4,5.7533329317403,2.30258509299405,6.32507555144816,-0.460196919787947,0.277342241550171,-0.128372014463203,"no","4"
3402,358.239583333333,21,507.428571428571,5.88120198975612,3.04452243772342,6.22935595505675,-0.147037159571064,1.49546911006387,-0.634402140566052,"no","4"
3403,846.239583333333,7,415,6.74080251494344,1.94591014905531,6.0282785202307,1.95818124531186,-0.308253477042298,-1.69741581318313,"no","1"
3404,245.239583333333,4,564.5,5.50223562387711,1.38629436111989,6.33594038358972,-1.07515079480441,-1.22704133988704,-0.0709341168336036,"no","4"
3405,483.239583333333,18,571.444444444444,6.18051256241553,2.89037175789616,6.3481672684387,0.585994182169113,1.24238158693114,-0.00629560690221734,"yes","2"
3406,290.239583333333,6,749.666666666667,5.67070673133221,1.79175946922805,6.61962866329121,-0.662553936480958,-0.561341000175034,1.42880910569549,"no","3"
3407,502.239583333333,9,436.555555555556,6.21907726347665,2.19722457733622,6.07891564222224,0.680441679668017,0.10435933953697,-1.42971818184248,"no","1"
3408,277.239583333333,6,715,5.62488205413902,1.79175946922805,6.57228254269401,-0.774781594559569,-0.561341000175034,1.17850964477518,"no","4"
3409,241.239583333333,13,629.692307692308,5.48579056139398,2.56494935746154,6.44523129959081,-1.11542583791399,0.708096889710195,0.50684199266627,"no","4"
3410,284.239583333333,14,503.142857142857,5.64981748581433,2.63905732961526,6.22087414000084,-0.713713077081491,0.82976877035187,-0.679242007261393,"no","4"
3411,416.239583333333,8,578.125,6.0312610159565,2.07944154167984,6.35979010826669,0.220467296882117,-0.0890190924928684,0.0551495655134859,"no","2"
3412,561.239583333333,4,364.75,6.33014787912179,1.38629436111989,5.8992121874029,0.952460946113771,-1.22704133988704,-2.37973641563756,"no","1"
3413,320.239583333333,10,498,5.76906941357597,2.30258509299405,6.21060007702465,-0.421657237438002,0.277342241550171,-0.733556751362151,"no","4"
3414,290.239583333333,13,543.307692307692,5.67070673133221,2.56494935746154,6.29767581194739,-0.662553936480958,0.708096889710195,-0.273223164671426,"no","4"
3415,439.239583333333,6,474.333333333333,6.08504501212086,1.79175946922805,6.16191030942174,0.352187852297899,-0.561341000175034,-0.990959521211575,"no","1"
3416,267.239583333333,14,474.357142857143,5.58814557190823,2.63905732961526,6.16196050392545,-0.864751663512315,0.82976877035187,-0.990694163520978,"yes","4"
3417,237.239583333333,8,590.625,5.46907053066032,2.07944154167984,6.38118129824801,-1.15637429641224,-0.0890190924928684,0.168235986390907,"yes","4"
3418,514.239583333333,4,544.75,6.24268927229161,1.38629436111989,6.30032697382473,0.738269047238187,-1.22704133988704,-0.259207562540956,"no","3"
3419,247.239583333333,10,540.6,5.51035783951758,2.30258509299405,6.29267963384235,-1.05525895277579,0.277342241550171,-0.299635902834117,"no","4"
3420,529.239583333333,6,583.666666666667,6.27144122788143,1.79175946922805,6.36933004361774,0.80868448360716,-0.561341000175034,0.105583278887765,"no","2"
3421,454.239583333333,11,512.545454545455,6.11862477544116,2.39789527279837,6.23938939887569,0.434426908350245,0.43382431067269,-0.581359450956473,"yes","2"
3422,744.239583333333,2,628.5,6.6123630036049,0.693147180559945,6.4433360280303,1.64362440726766,-2.3650635872812,0.496822471659913,"no","3"
3423,433.239583333333,8,655.25,6.07129088522147,2.07944154167984,6.48501684220352,0.318503087987885,-0.0890190924928684,0.717171788281482,"no","2"
3424,358.239583333333,11,561.636363636364,5.88120198975612,2.39789527279837,6.33085460068016,-0.147037159571064,0.43382431067269,-0.0978205587334671,"no","4"
3425,603.239583333333,6,608.666666666667,6.40231443677766,1.79175946922805,6.4112707724868,1.1292016075519,-0.561341000175034,0.327306657574727,"no","3"
3426,288.239583333333,8,615.625,5.66379202088416,2.07944154167984,6.42263801192635,-0.67948851861897,-0.0890190924928684,0.387400575893339,"no","4"
3427,468.239583333333,9,606.777777777778,6.14898009512552,2.19722457733622,6.40816262481593,0.508769089180913,0.10435933953697,0.310875159562499,"no","2"
3428,511.239583333333,8,494.125,6.23683833225132,2.07944154167984,6.20278852161685,0.723939709019117,-0.0890190924928684,-0.774853231049614,"no","2"
3429,406.239583333333,18,567.833333333333,6.00694309228957,2.89037175789616,6.34182794843291,0.16091109726137,1.24238158693114,-0.0398089837118785,"no","2"
3430,480.239583333333,16,597.6875,6.17428511132147,2.77258872223978,6.39306804210976,0.570742743536193,1.0490031549013,0.231076310860297,"no","2"
3431,740.239583333333,2,563,6.60697389506011,0.693147180559945,6.33327962813969,1.63042612485393,-2.3650635872812,-0.0850004362359504,"no","3"
3432,492.239583333333,4,567,6.19896555596132,1.38629436111989,6.34035930372775,0.631186780939719,-1.22704133988704,-0.0475731040526408,"no","3"
3433,312.239583333333,7,605.571428571429,5.74377078842788,1.94591014905531,6.40617252229732,-0.483615239695374,-0.308253477042298,0.300354306295086,"yes","4"
3434,425.239583333333,5,554.4,6.05265273558109,1.6094379124341,6.31788644787569,0.272857029724558,-0.860680005843997,-0.166377847380289,"no","2"
3435,640.239583333333,10,490.8,6.46184245526096,2.30258509299405,6.19603671283676,1.27498965263244,0.277342241550171,-0.810547266306947,"yes","2"
3436,500.239583333333,2,390,6.21508715032517,0.693147180559945,5.96614673912369,0.670669629281907,-2.3650635872812,-2.02588097824721,"no","1"
3437,554.239583333333,14,548.428571428571,6.31759705415352,2.63905732961526,6.30705704594548,0.921723147630082,0.82976877035187,-0.223628440058861,"yes","2"
3438,225.239583333333,16,610.875,5.41716465050606,2.77258872223978,6.41489235559032,-1.28349522179627,1.0490031549013,0.34645247748677,"no","4"
3439,349.239583333333,11,584.909090909091,5.85575817187505,2.39789527279837,6.3714564350006,-0.209350748411724,0.43382431067269,0.11682463530983,"yes","4"
3440,231.239583333333,6,598.833333333333,5.44345433033293,1.79175946922805,6.39498331788546,-1.21911006123817,-0.561341000175034,0.241201585922439,"no","4"
3441,484.239583333333,6,421.833333333333,6.18257979112819,1.79175946922805,6.04461029131707,0.591056961687609,-0.561341000175034,-1.61107645850675,"no","1"
3442,268.239583333333,13,644.461538461538,5.59188054882144,2.56494935746154,6.46841514404544,-0.855604458608268,0.708096889710195,0.62940544022776,"yes","4"
3443,290.239583333333,8,589.25,5.67070673133221,2.07944154167984,6.37885054181624,-0.662553936480958,-0.0890190924928684,0.155914236033132,"no","4"
3444,854.239583333333,8,423.625,6.75021169698876,2.07944154167984,6.04884862992722,1.98122495298337,-0.0890190924928684,-1.58867010597065,"no","1"
3445,312.239583333333,6,680.166666666667,5.74377078842788,1.79175946922805,6.52233786617775,-0.483615239695374,-0.561341000175034,0.914472687783218,"no","4"
3447,255.239583333333,13,610.153846153846,5.54220264654831,2.56494935746154,6.41371113217815,-0.977268919153578,0.708096889710195,0.340207835273993,"yes","4"
3448,683.239583333333,2,522,6.52684557893028,0.693147180559945,6.25766758788264,1.43418659157534,-2.3650635872812,-0.484730185510165,"no","3"
3449,253.239583333333,8,769.125,5.53433601033155,2.07944154167984,6.64525350506065,-0.996534830309728,-0.0890190924928684,1.56427710180921,"yes","4"
3450,228.239583333333,17,546.294117647059,5.43039588133984,2.83321334405622,6.30315750771979,-1.25109106445298,1.14853781406449,-0.244243694348283,"no","4"
3451,343.239583333333,8,722.875,5.83842869701595,2.07944154167984,6.58323631647838,-0.251791775785887,-0.0890190924928684,1.23641774027887,"no","2"
3452,281.239583333333,8,467.375,5.6392069157957,2.07944154167984,6.14713193329728,-0.739699063170376,-0.0890190924928684,-1.0690867158069,"no","4"
3453,236.239583333333,4,591,5.46484647369103,1.38629436111989,6.3818160174061,-1.16671929064442,-1.22704133988704,0.171591485449797,"no","4"
3454,235.239583333333,2,188.5,5.46060449834947,0.693147180559945,5.23909800688807,-1.17710816815256,-2.3650635872812,-5.86948851031059,"no","1"
3455,264.239583333333,8,432.25,5.57685620423196,2.07944154167984,6.0690041245634,-0.892400069853608,-0.0890190924928684,-1.48211629800528,"no","1"
3456,333.239583333333,13,712.615384615385,5.80886170075583,2.56494935746154,6.56894184235124,-0.324203300534959,0.708096889710195,1.16084873646117,"yes","4"
3457,639.239583333333,6,593.666666666667,6.460279318901,1.79175946922805,6.38631799462155,1.27116142854705,-0.561341000175034,0.195391586828542,"no","3"
3458,361.239583333333,10,606.3,5.88954140394747,2.30258509299405,6.40737491307769,-0.12661338396003,0.277342241550171,0.306710851675025,"no","2"
3459,369.239583333333,9,570.555555555556,5.9114457106773,2.19722457733622,6.34661054502644,-0.0729682914749992,0.10435933953697,-0.0145253631309306,"no","2"
3460,258.239583333333,16,567.5625,5.55388777159412,2.77258872223978,6.34135087545005,-0.948651276901164,1.0490031549013,-0.0423310722995892,"yes","4"
3461,409.239583333333,6,623.5,6.01430076286276,1.79175946922805,6.43534876512009,0.178930517973535,-0.561341000175034,0.454597098695082,"yes","2"
3462,267.239583333333,25,496.76,5.58814557190823,3.2188758248682,6.20810701207983,-0.864751663512315,1.78172582298738,-0.746736560053067,"no","4"
3463,319.239583333333,8,556.875,5.76594186582381,2.07944154167984,6.32234079822507,-0.429316808246843,-0.0890190924928684,-0.142829529648294,"no","4"
3464,771.239583333333,4,606.25,6.64799906891553,1.38629436111989,6.40729244225169,1.73089948257452,-1.22704133988704,0.306274862347343,"no","3"
3465,281.239583333333,22,494.045454545455,5.6392069157957,3.09104245335832,6.20262752620487,-0.739699063170376,1.57184655806686,-0.775704347557586,"yes","4"
3466,609.239583333333,7,544.142857142857,6.41221159483487,1.94591014905531,6.29921181742329,1.15344040067449,-0.308253477042298,-0.265102935648642,"no","2"
3467,228.239583333333,13,623.538461538462,5.43039588133984,2.56494935746154,6.43541044972672,-1.25109106445298,0.708096889710195,0.454923199832638,"no","4"
3468,268.239583333333,11,618.818181818182,5.59188054882144,2.39789527279837,6.42781150064958,-0.855604458608268,0.43382431067269,0.414750682346997,"no","4"
3469,446.239583333333,16,601.375,6.100855990151,2.77258872223978,6.39921870001962,0.390909980743553,1.0490031549013,0.263592308786289,"no","2"
3470,309.239583333333,9,498,5.73411632706207,2.19722457733622,6.21060007702465,-0.507259652606951,0.10435933953697,-0.733556751362151,"no","4"
3471,301.239583333333,10,634.7,5.70790590606042,2.30258509299405,6.45315244631242,-0.57145070307238,0.277342241550171,0.548717836542859,"no","4"
3472,466.239583333333,12,573.5,6.14469962933222,2.484906649788,6.35175793656943,0.49828594601677,0.576681247219135,0.0126867782674404,"yes","2"
3473,489.239583333333,6,611.333333333333,6.19285231495772,1.79175946922805,6.4156423641483,0.616215050354213,-0.561341000175034,0.350417464171648,"no","2"
3474,349.239583333333,16,513.4375,5.85575817187505,2.77258872223978,6.24112830823159,-0.209350748411724,1.0490031549013,-0.572166552596879,"no","4"
3475,238.239583333333,10,565.2,5.47327681999752,2.30258509299405,6.33717965081037,-1.14607281628343,0.277342241550171,-0.0643826208851725,"no","4"
3476,407.239583333333,15,618.8,6.00940166909078,2.70805020110221,6.42778211869891,0.166932314070881,0.943042581262174,0.41459535206184,"yes","2"
3477,754.239583333333,3,567,6.62571006731514,1.09861228866811,6.34035930372775,1.67631224696834,-1.6993632475692,-0.0475731040526408,"no","3"
3478,494.239583333333,2,526,6.2030203861247,0.693147180559945,6.26530121273771,0.641117327558182,-2.3650635872812,-0.444374351452554,"no","3"
3479,503.239583333333,8,526.25,6.22106636551449,2.07944154167984,6.26577638499659,0.685313121804858,-0.0890190924928684,-0.441862311210567,"no","2"
3480,459.239583333333,12,484.416666666667,6.12957204192909,2.484906649788,6.18294541791335,0.461237486308561,0.576681247219135,-0.879755556674694,"no","2"
3481,309.239583333333,16,654.75,5.73411632706207,2.77258872223978,6.48425348338782,-0.507259652606951,1.0490031549013,0.71313622427651,"yes","4"
3482,741.239583333333,7,652.285714285714,6.60832389737452,1.94591014905531,6.48048267803443,1.63373236959862,-0.308253477042298,0.693201527720916,"no","3"
3483,260.239583333333,15,513,5.56160268107764,2.70805020110221,6.24027584517077,-0.929756954526049,0.943042581262174,-0.576673174087424,"no","4"
3484,261.239583333333,23,554.652173913043,5.5654379300758,3.13549421592915,6.31834120360914,-0.920364176669748,1.64482830878339,-0.163973740908703,"no","4"
3485,383.239583333333,6,478.333333333333,5.94866033756085,1.79175946922805,6.17030783952561,0.0181727852815694,-0.561341000175034,-0.946565234381979,"no","1"
3486,229.239583333333,12,605,5.4347676720817,2.484906649788,6.40522845803084,-1.24038426046395,0.576681247219135,0.295363426915869,"yes","4"
3487,654.239583333333,12,694.25,6.48347361974485,2.484906649788,6.54283212618691,1.32796580173449,0.576681247219135,1.02281740890397,"yes","2"
3488,231.239583333333,7,516.285714285714,5.44345433033293,1.94591014905531,6.24666032209686,-1.21911006123817,-0.308253477042298,-0.542921071218127,"yes","4"
3489,264.239583333333,15,520.533333333333,5.57685620423196,2.70805020110221,6.25485392699072,-0.892400069853608,0.943042581262174,-0.49960485307695,"yes","4"
3490,396.239583333333,2,368.5,5.98201903672818,0.693147180559945,5.90944071162939,0.0998704406369149,-2.3650635872812,-2.32566241617131,"no","1"
3491,287.239583333333,14,685.357142857143,5.66031665265387,2.63905732961526,6.52994007882654,-0.687999924728884,0.82976877035187,0.95466245842953,"no","4"
3493,554.239583333333,8,498.5,6.31759705415352,2.07944154167984,6.21160358940189,0.921723147630082,-0.0890190924928684,-0.728251594278914,"yes","2"
3494,401.239583333333,7,724.428571428571,5.99455871356727,1.94591014905531,6.58538316673971,0.130580936616629,-0.308253477042298,1.24776725437439,"no","3"
3495,264.239583333333,22,578.590909090909,5.57685620423196,3.09104245335832,6.36059568051212,-0.892400069853608,1.57184655806686,0.0594082945544304,"no","4"
3496,321.239583333333,10,586.4,5.77218721026218,2.30258509299405,6.37400215057244,-0.414021547633054,0.277342241550171,0.130282786204791,"yes","4"
3497,258.239583333333,23,581.260869565217,5.55388777159412,3.13549421592915,6.36519965705397,-0.948651276901164,1.64482830878339,0.0837476244082895,"no","4"
3498,496.239583333333,8,441.75,6.20705884101703,2.07944154167984,6.09074411119981,0.651007770057341,-0.0890190924928684,-1.36718593271091,"no","1"
3499,462.239583333333,18,480.222222222222,6.13608333530988,2.89037175789616,6.17424895973061,0.477184073430353,1.24238158693114,-0.925730153275208,"no","2"
3500,384.239583333333,17,561.647058823529,5.95126627296428,2.83321334405622,6.33087364340251,0.0245548930310419,1.14853781406449,-0.0977198876947818,"no","4"
3501,378.239583333333,4,583.75,5.93552781318373,1.38629436111989,6.36947280898311,-0.013989633436426,-1.22704133988704,0.106338020639322,"no","3"
3502,700.239583333333,11,541.636363636364,6.55142253838992,2.39789527279837,6.29459486047486,1.4943771869443,0.43382431067269,-0.289510887571817,"no","2"
3503,253.239583333333,2,413.5,5.53433601033155,0.693147180559945,6.02465751446375,-0.996534830309728,-2.3650635872812,-1.71655858095429,"no","1"
3504,277.239583333333,19,629.631578947368,5.62488205413902,2.94443897916644,6.44513485300446,-0.774781594559569,1.33115018094122,0.50633211924336,"no","4"
3505,302.239583333333,15,460.6,5.71122002515687,2.70805020110221,6.13252998738658,-0.563334206730879,0.943042581262174,-1.14628119644721,"no","4"
3507,272.239583333333,18,599.611111111111,5.60668249967919,2.89037175789616,6.39628129692918,-0.819353504286085,1.24238158693114,0.248063467124756,"no","4"
3508,359.239583333333,17,499.411764705882,5.88398952894608,2.83321334405622,6.21343093524918,-0.140210292165701,1.14853781406449,-0.71859116857305,"yes","4"
3509,397.239583333333,14,662.428571428571,5.9845395831305,2.63905732961526,6.49591273533615,0.10604342508847,0.82976877035187,0.774773892592101,"no","2"
3510,585.239583333333,2,579.5,6.37202130755108,0.693147180559945,6.36216566277981,1.05501173525583,-2.3650635872812,0.0677081448969714,"no","3"
3511,267.239583333333,14,557.571428571429,5.58814557190823,2.63905732961526,6.3235906181253,-0.864751663512315,0.82976877035187,-0.136222246024451,"no","4"
3512,265.239583333333,4,588,5.58063350559509,1.38629436111989,6.37672694789863,-0.883149209579037,-1.22704133988704,0.144687668658912,"no","3"
3513,345.239583333333,7,504.571428571429,5.84423862046084,1.94591014905531,6.22370941266854,-0.237562889915367,-0.308253477042298,-0.664253087127371,"no","2"
3514,605.239583333333,4,668.25,6.405624385151,1.38629436111989,6.50466235501903,1.13730788951729,-1.22704133988704,0.821029532172685,"no","3"
3515,402.239583333333,12,602.5,5.99704788953553,2.484906649788,6.40108766536481,0.136677092805269,0.576681247219135,0.273472759654909,"no","2"
3516,239.239583333333,7,700.142857142857,5.47746549054858,1.94591014905531,6.55128439585423,-1.13581448572441,-0.308253477042298,1.06750108128514,"no","4"
3517,241.239583333333,22,513.590909090909,5.48579056139398,3.09104245335832,6.24142705185093,-1.11542583791399,1.57184655806686,-0.570587217987586,"yes","4"
3518,287.239583333333,16,586.5,5.66031665265387,2.77258872223978,6.37417266809353,-0.687999924728884,1.0490031549013,0.13118424218614,"no","4"
3519,239.239583333333,13,649.692307692308,5.47746549054858,2.56494935746154,6.47649887803235,-1.13581448572441,0.708096889710195,0.672140816085907,"no","4"
